Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age at marriage,Number of ever married persons - Males,Number of ever married persons - Females,Duration of marriage of currently married persons - All durations - Males,Duration of marriage of currently married persons - All durations - Females,Duration of marriage of currently married persons - 0-4 - Males,Duration of marriage of currently married persons - 0-4 - Females,Duration of marriage of currently married persons - 5-9 - Males,Duration of marriage of currently married persons - 5-9 - Females,Duration of marriage of currently married persons - 10-19 - Males,Duration of marriage of currently married persons - 10-19 - Females,Duration of marriage of currently married persons - 20-29 - Males,Duration of marriage of currently married persons - 20-29 - Females,Duration of marriage of currently married persons - 30-39 - Males,Duration of marriage of currently married persons - 30-39 - Females,Duration of marriage of currently married persons - 40+ - Males,Duration of marriage of currently married persons - 40+ - Females,Duration of marriage of currently married persons - Duration not known - Males,Duration of marriage of currently married persons - Duration not known - Females
C1104,20,00,0000,State - JHARKHAND  20,Total,20-21,1675418,938695,1596857,767383,167978,89630,229388,123154,469570,228317,362421,177337,207258,90533,159531,58053,711,359
C1104,20,00,0000,State - JHARKHAND  20,Total,22-23,919015,281081,889329,241880,123735,47397,139460,46087,277957,70631,195264,45959,98190,21708,54314,9977,409,121
C1104,20,00,0000,State - JHARKHAND  20,Total,24-25,804998,165293,773580,135873,80809,23811,110236,24978,230444,39106,187728,26677,102325,14597,61636,6647,402,57
C1104,20,00,0000,State - JHARKHAND  20,Total,26-27,264956,49542,258750,44229,47078,11505,46696,8659,78112,12710,51253,7043,24741,3259,10762,1029,108,24
C1104,20,00,0000,State - JHARKHAND  20,Total,28-29,179370,29613,175368,25868,33179,6195,30671,4645,51335,7550,34638,4426,17844,2302,7606,731,95,19
C1104,20,00,0000,State - JHARKHAND  20,Total,30-31,151281,23262,145680,17927,16346,2329,25558,3585,42201,5474,32704,3620,19147,2157,9628,747,96,15
C1104,20,00,0000,State - JHARKHAND  20,Total,32-33,46416,6506,45259,5525,9563,1313,8232,1085,13657,1618,8503,972,3953,430,1331,105,20,2
C1104,20,00,0000,State - JHARKHAND  20,Total,34+,71005,13399,68128,9407,11324,2240,11164,1739,20363,2782,15496,1875,7132,578,2509,150,140,43
C1104,20,00,0000,State - JHARKHAND  20,Total,Age not stated,155039,181753,132732,127830,0,0,0,0,0,0,0,0,0,0,0,0,132732,127830
C1104,20,00,0000,State - JHARKHAND  20,Rural,All ages,4713904,5375410,4470036,4666739,555582,627834,644338,686471,1300579,1364068,932374,952227,529359,533186,419932,418179,87872,84774
C1104,20,00,0000,State - JHARKHAND  20,Rural,Less than 10,56508,193418,53050,176108,187,1312,244,1774,10958,39667,16723,50133,10803,38216,13779,44810,356,196
C1104,20,00,0000,State - JHARKHAND  20,Rural,10-11,16059,125180,14479,112274,753,5463,1028,8561,3272,26308,3017,24895,2221,19509,4154,27457,34,81
C1104,20,00,0000,State - JHARKHAND  20,Rural,12-13,40004,325850,36126,291925,2869,25625,3495,36478,8774,83847,7203,62827,5314,41179,8432,41865,39,104
C1104,20,00,0000,State - JHARKHAND  20,Rural,14-15,182750,1042498,166314,929861,15157,101168,16368,127105,42204,275954,34910,200277,24630,119462,32928,105612,117,283
C1104,20,00,0000,State - JHARKHAND  20,Rural,16-17,341487,1262067,320952,1142790,52176,204797,48783,195051,93289,350747,58815,214070,34664,107507,33069,70237,156,381
C1104,20,00,0000,State - JHARKHAND  20,Rural,18-19,917154,1215347,870264,1059023,128194,176172,129518,173891,262262,327543,171419,209414,96858,105092,81640,66558,373,353
C1104,20,00,0000,State - JHARKHAND  20,Rural,20-21,1366014,711525,1298771,565626,141136,61357,191246,88422,384486,168909,285610,129996,161516,69678,134244,47028,533,236
C1104,20,00,0000,State - JHARKHAND  20,Rural,22-23,696887,191285,671816,158091,96432,27022,106662,29019,210832,47025,141454,31226,73194,16065,42969,7659,273,75
C1104,20,00,0000,State - JHARKHAND  20,Rural,24-25,576335,109489,550219,84718,55461,11988,78003,14687,164438,25009,129975,17570,74428,10435,47622,4999,292,30
C1104,20,00,0000,State - JHARKHAND  20,Rural,26-27,162109,29905,157182,25687,27228,5895,28183,4795,48043,7741,30527,4368,15898,2162,7248,712,55,14
C1104,20,00,0000,State - JHARKHAND  20,Rural,28-29,100290,18594,97308,15689,17418,3427,16623,2608,28702,4675,19038,2867,10658,1594,4811,512,58,6
C1104,20,00,0000,State - JHARKHAND  20,Rural,30-31,89442,16151,85197,11893,7779,1331,14115,2257,24379,3657,19658,2524,12522,1565,6677,550,67,9
C1104,20,00,0000,State - JHARKHAND  20,Rural,32-33,23812,4221,23015,3449,4603,766,3922,639,7053,1001,4448,664,2211,307,767,71,11,1
C1104,20,00,0000,State - JHARKHAND  20,Rural,34+,42091,9777,39935,6631,6189,1511,6148,1184,11887,1985,9577,1396,4442,415,1592,109,100,31
C1104,20,00,0000,State - JHARKHAND  20,Rural,Age not stated,102962,120103,85408,82974,0,0,0,0,0,0,0,0,0,0,0,0,85408,82974
C1104,20,00,0000,State - JHARKHAND  20,Urban,All ages,1374600,1413345,1329299,1254427,154766,158114,183414,177498,371320,352514,307969,280507,169116,149588,94541,90653,48173,45553
C1104,20,00,0000,State - JHARKHAND  20,Urban,Less than 10,15020,38993,14309,35587,11,64,35,162,2058,6516,5265,10302,2996,8921,3846,9526,98,96
C1104,20,00,0000,State - JHARKHAND  20,Urban,10-11,3407,23806,3130,20745,47,236,126,833,655,4119,706,5192,593,4860,994,5471,9,34
C1104,20,00,0000,State - JHARKHAND  20,Urban,12-13,6923,63323,6300,54417,171,1481,341,4299,1277,14379,1370,14336,1378,11117,1748,8779,15,26
C1104,20,00,0000,State - JHARKHAND  20,Urban,14-15,28646,216463,25986,187867,1010,9322,1640,17900,5641,53183,6032,50452,5704,33890,5941,23040,18,80
C1104,20,00,0000,State - JHARKHAND  20,Urban,16-17,54336,274156,51068,246579,4499,31278,5892,36798,14474,77928,11236,57897,8676,28438,6263,14148,28,92
C1104,20,00,0000,State - JHARKHAND  20,Urban,18-19,158712,318510,151674,288068,15262,44610,18877,47185,43396,88203,35640,65030,24048,29019,14362,13890,89,131
C1104,20,00,0000,State - JHARKHAND  20,Urban,20-21,309404,227170,298086,201757,26842,28273,38142,34732,85084,59408,76811,47341,45742,20855,25287,11025,178,123
C1104,20,00,0000,State - JHARKHAND  20,Urban,22-23,222128,89796,217513,83789,27303,20375,32798,17068,67125,23606,53810,14733,24996,5643,11345,2318,136,46
C1104,20,00,0000,State - JHARKHAND  20,Urban,24-25,228663,55804,223361,51155,25348,11823,32233,10291,66006,14097,57753,9107,27897,4162,14014,1648,110,27
C1104,20,00,0000,State - JHARKHAND  20,Urban,26-27,102847,19637,101568,18542,19850,5610,18513,3864,30069,4969,20726,2675,8843,1097,3514,317,53,10
C1104,20,00,0000,State - JHARKHAND  20,Urban,28-29,79080,11019,78060,10179,15761,2768,14048,2037,22633,2875,15600,1559,7186,708,2795,219,37,13
C1104,20,00,0000,State - JHARKHAND  20,Urban,30-31,61839,7111,60483,6034,8567,998,11443,1328,17822,1817,13046,1096,6625,592,2951,197,29,6
C1104,20,00,0000,State - JHARKHAND  20,Urban,32-33,22604,2285,22244,2076,4960,547,4310,446,6604,617,4055,308,1742,123,564,34,9,1
C1104,20,00,0000,State - JHARKHAND  20,Urban,34+,28914,3622,28193,2776,5135,729,5016,555,8476,797,5919,479,2690,163,917,41,40,12
C1104,20,00,0000,State - JHARKHAND  20,Urban,Age not stated,52077,61650,47324,44856,0,0,0,0,0,0,0,0,0,0,0,0,47324,44856
C1104,21,00,0000,State - ORISSA  21,Total,All ages,8542719,9814664,8172008,8346345,948746,1008499,1181820,1236525,2283765,2373781,1676031,1696502,991999,985348,884852,837661,204795,208029
C1104,21,00,0000,State - ORISSA  21,Total,Less than 10,75616,164161,71403,132669,9,59,84,358,7756,28015,24269,37388,16024,26707,22915,39778,346,364
C1104,21,00,0000,State - ORISSA  21,Total,10-11,8296,68881,7407,52508,57,399,282,1725,1493,9088,1554,9869,952,9928,2993,21309,76,190
C1104,21,00,0000,State - ORISSA  21,Total,12-13,10563,209319,8930,166414,174,3178,348,10934,1385,39576,1573,37372,1258,31658,4165,43603,27,93
C1104,21,00,0000,State - ORISSA  21,Total,14-15,51020,1266396,42301,1044682,1853,38701,2695,87771,8847,272387,8215,254674,6310,182325,14295,208304,86,520
C1104,21,00,0000,State - ORISSA  21,Total,16-17,165991,2060230,148807,1782758,13477,187825,16481,249001,42601,559925,29206,393018,19257,221439,27619,170725,166,825
C1104,21,00,0000,State - ORISSA  21,Total,18-19,723450,2553868,667825,2224950,62801,309646,79675,357820,188188,683821,143938,463000,88229,239381,104461,170313,533,969
C1104,21,00,0000,State - ORISSA  21,Total,20-21,1895972,1979905,1783323,1654049,141597,208065,224777,292502,500124,486539,409568,338730,237579,187055,268239,140359,1439,799
C1104,21,00,0000,State - ORISSA  21,Total,22-23,1602838,640939,1554435,578011,187378,135265,237731,127880,480378,163642,332445,86952,179280,41957,136216,22074,1007,241
C1104,21,00,0000,State - ORISSA  21,Total,24-25,1854640,366536,1795173,314604,185406,70103,255129,66829,529588,83895,395381,48021,239776,29875,188667,15720,1226,161
C1104,21,00,0000,State - ORISSA  21,Total,26-27,722289,104110,710923,95885,131145,31687,138736,21866,212413,22844,124833,11406,66526,5854,36813,2174,457,54
C1104,21,00,0000,State - ORISSA  21,Total,28-29,547751,55303,538973,48624,109315,14121,104994,10318,152380,11884,87675,6734,53928,4027,30350,1520,331,20
C1104,21,00,0000,State - ORISSA  21,Total,30-31,406545,35927,396065,27559,61215,4430,77779,5954,99806,6992,67816,5180,53967,3651,35209,1325,273,27
C1104,21,00,0000,State - ORISSA  21,Total,32-33,115919,8823,114063,7411,30908,2150,23390,1476,26983,1756,17250,1284,10461,551,4985,183,86,11
C1104,21,00,0000,State - ORISSA  21,Total,34+,138087,19304,133920,12521,23411,2870,19719,2091,31823,3417,32308,2874,18452,940,7925,274,282,55
C1104,21,00,0000,State - ORISSA  21,Total,Age not stated,223742,280962,198460,203700,0,0,0,0,0,0,0,0,0,0,0,0,198460,203700
C1104,21,00,0000,State - ORISSA  21,Rural,All ages,7252471,8428278,6918907,7142428,790648,852800,993390,1053464,1922643,2021921,1415384,1450490,856216,858183,790020,748438,150606,157132
C1104,21,00,0000,State - ORISSA  21,Rural,Less than 10,62815,142991,59121,115348,9,51,71,291,6725,24918,19470,32093,13097,22829,19460,34859,289,307
C1104,21,00,0000,State - ORISSA  21,Rural,10-11,7096,59074,6309,45061,52,354,235,1501,1200,7702,1291,8336,811,8501,2655,18499,65,168
C1104,21,00,0000,State - ORISSA  21,Rural,12-13,9114,178493,7678,142662,159,2879,300,9519,1176,33700,1287,31559,1044,27135,3690,37800,22,70
C1104,21,00,0000,State - ORISSA  21,Rural,14-15,44875,1108433,37111,918518,1720,35129,2426,78407,7692,239136,7071,220777,5511,158664,12612,185973,79,432
C1104,21,00,0000,State - ORISSA  21,Rural,16-17,150464,1819414,134695,1574716,12454,169149,15046,222386,38313,492044,26293,342018,17383,194498,25063,153913,143,708
C1104,21,00,0000,State - ORISSA  21,Rural,18-19,659949,2240597,608521,1946402,57787,273792,73086,314089,171453,593307,130370,399600,79934,210697,95413,154076,478,841
C1104,21,00,0000,State - ORISSA  21,Rural,20-21,1716805,1704686,1612924,1411124,128569,175959,204197,247454,451810,408351,367642,288282,213820,163893,245637,126533,1249,652
C1104,21,00,0000,State - ORISSA  21,Rural,22-23,1409101,513644,1365367,458489,167175,106818,210572,100885,420917,126881,287144,69413,156737,35169,121965,19139,857,184
C1104,21,00,0000,State - ORISSA  21,Rural,24-25,1581158,284021,1528128,239075,159430,50798,218254,50120,445856,62554,329837,37344,206126,24826,167591,13316,1034,117
C1104,21,00,0000,State - ORISSA  21,Rural,26-27,560202,74098,550563,67291,104336,21723,109092,15054,160360,15693,93073,8455,52548,4621,30808,1705,346,40
C1104,21,00,0000,State - ORISSA  21,Rural,28-29,400827,39766,393622,34301,80674,9519,76665,6941,106055,8309,62801,5124,42151,3188,25040,1206,236,14
C1104,21,00,0000,State - ORISSA  21,Rural,30-31,300351,27615,291479,20635,41758,2950,54977,4240,70001,5317,50922,4082,43947,2965,29671,1061,203,20
C1104,21,00,0000,State - ORISSA  21,Rural,32-33,79314,6510,77842,5351,20699,1476,14945,1008,17619,1273,12444,1014,8107,430,3971,142,57,8
C1104,21,00,0000,State - ORISSA  21,Rural,34+,103724,15759,100218,9929,15826,2203,13524,1569,23466,2736,25739,2393,15000,767,6444,216,219,45
C1104,21,00,0000,State - ORISSA  21,Rural,Age not stated,166676,213177,145329,153526,0,0,0,0,0,0,0,0,0,0,0,0,145329,153526
C1104,21,00,0000,State - ORISSA  21,Urban,All ages,1290248,1386386,1253101,1203917,158098,155699,188430,183061,361122,351860,260647,246012,135783,127165,94832,89223,54189,50897
C1104,21,00,0000,State - ORISSA  21,Urban,Less than 10,12801,21170,12282,17321,0,8,13,67,1031,3097,4799,5295,2927,3878,3455,4919,57,57
C1104,21,00,0000,State - ORISSA  21,Urban,10-11,1200,9807,1098,7447,5,45,47,224,293,1386,263,1533,141,1427,338,2810,11,22
C1104,21,00,0000,State - ORISSA  21,Urban,12-13,1449,30826,1252,23752,15,299,48,1415,209,5876,286,5813,214,4523,475,5803,5,23
C1104,21,00,0000,State - ORISSA  21,Urban,14-15,6145,157963,5190,126164,133,3572,269,9364,1155,33251,1144,33897,799,23661,1683,22331,7,88
C1104,21,00,0000,State - ORISSA  21,Urban,16-17,15527,240816,14112,208042,1023,18676,1435,26615,4288,67881,2913,51000,1874,26941,2556,16812,23,117
C1104,21,00,0000,State - ORISSA  21,Urban,18-19,63501,313271,59304,278548,5014,35854,6589,43731,16735,90514,13568,63400,8295,28684,9048,16237,55,128
C1104,21,00,0000,State - ORISSA  21,Urban,20-21,179167,275219,170399,242925,13028,32106,20580,45048,48314,78188,41926,50448,23759,23162,22602,13826,190,147
C1104,21,00,0000,State - ORISSA  21,Urban,22-23,193737,127295,189068,119522,20203,28447,27159,26995,59461,36761,45301,17539,22543,6788,14251,2935,150,57
C1104,21,00,0000,State - ORISSA  21,Urban,24-25,273482,82515,267045,75529,25976,19305,36875,16709,83732,21341,65544,10677,33650,5049,21076,2404,192,44
C1104,21,00,0000,State - ORISSA  21,Urban,26-27,162087,30012,160360,28594,26809,9964,29644,6812,52053,7151,31760,2951,13978,1233,6005,469,111,14
C1104,21,00,0000,State - ORISSA  21,Urban,28-29,146924,15537,145351,14323,28641,4602,28329,3377,46325,3575,24874,1610,11777,839,5310,314,95,6
C1104,21,00,0000,State - ORISSA  21,Urban,30-31,106194,8312,104586,6924,19457,1480,22802,1714,29805,1675,16894,1098,10020,686,5538,264,70,7
C1104,21,00,0000,State - ORISSA  21,Urban,32-33,36605,2313,36221,2060,10209,674,8445,468,9364,483,4806,270,2354,121,1014,41,29,3
C1104,21,00,0000,State - ORISSA  21,Urban,34+,34363,3545,33702,2592,7585,667,6195,522,8357,681,6569,481,3452,173,1481,58,63,10
C1104,21,00,0000,State - ORISSA  21,Urban,Age not stated,57066,67785,53131,50174,0,0,0,0,0,0,0,0,0,0,0,0,53131,50174
C1104,22,00,0000,State - CHHATTISGARH  22,Total,All ages,4928622,5637655,4664997,4775564,563356,588164,644671,660124,1298158,1339837,952348,977731,584970,592685,550392,541649,71102,75374
C1104,22,00,0000,State - CHHATTISGARH  22,Total,Less than 10,99942,290538,91681,246724,334,786,619,1579,11192,37593,22785,61188,19265,55589,37269,89773,217,216
C1104,22,00,0000,State - CHHATTISGARH  22,Total,10-11,53401,149887,47759,119787,739,1898,1065,3826,5886,20563,9059,26732,9494,25395,21429,41256,87,117
C1104,22,00,0000,State - CHHATTISGARH  22,Total,12-13,86191,303086,77584,245503,1753,6811,2596,15768,12613,59964,16709,59220,15623,47582,28192,56018,98,140
C1104,22,00,0000,State - CHHATTISGARH  22,Total,14-15,214465,788351,191270,639824,6913,35776,10406,62961,38284,180793,41208,150781,36542,104350,57684,104803,233,360
C1104,22,00,0000,State - CHHATTISGARH  22,Total,16-17,375813,1346709,344142,1157294,29174,145798,35665,170557,95377,362117,72706,241513,52706,135492,58174,101132,340,685
C1104,22,00,0000,State - CHHATTISGARH  22,Total,18-19,1006289,1609436,946218,1413922,101947,222160,125063,236362,281018,431296,199394,279709,125162,144669,112918,98961,716,765
C1104,22,00,0000,State - CHHATTISGARH  22,Total,20-21,1495901,671161,1425279,550331,161808,88243,210877,98563,423980,157668,305208,109849,176105,56708,146087,38962,1214,338
C1104,22,00,0000,State - CHHATTISGARH  22,Total,22-23,674251,203150,654011,181934,101544,44280,107783,38666,198443,50743,132291,28243,69847,13159,43506,6728,597,115
C1104,22,00,0000,State - CHHATTISGARH  22,Total,24-25,451405,95883,436808,84144,66973,22322,73361,18027,125986,22644,90102,12175,48680,6064,31327,2845,379,67
C1104,22,00,0000,State - CHHATTISGARH  22,Total,26-27,161674,31809,158819,29600,40120,10256,32726,6504,44250,7429,24744,3418,11526,1504,5311,473,142,16
C1104,22,00,0000,State - CHHATTISGARH  22,Total,28-29,106463,17783,104793,16321,27230,5081,21299,3528,28531,4163,15967,2157,8287,1022,3388,363,91,7
C1104,22,00,0000,State - CHHATTISGARH  22,Total,30-31,69939,10665,67796,8925,12527,1950,13907,2074,18119,2431,12305,1477,7269,742,3603,244,66,7
C1104,22,00,0000,State - CHHATTISGARH  22,Total,32-33,22796,3398,22272,3047,6073,1050,4478,660,5952,773,3552,366,1681,166,518,27,18,5
C1104,22,00,0000,State - CHHATTISGARH  22,Total,34+,30994,7935,29748,5684,6221,1753,4826,1049,8527,1660,6318,903,2783,243,986,64,87,12
C1104,22,00,0000,State - CHHATTISGARH  22,Total,Age not stated,79098,107864,66817,72524,0,0,0,0,0,0,0,0,0,0,0,0,66817,72524
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,All ages,3958898,4565658,3728832,3847563,439203,463329,507795,524589,1025357,1068628,753149,781990,478382,489000,475189,466769,49757,53258
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 10,88010,252500,80487,214030,330,766,589,1493,10067,32554,19104,51989,16661,47521,33549,79518,187,189
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,10-11,48204,127833,43075,102054,714,1829,1000,3431,5350,17465,8009,22225,8430,21226,19497,35784,75,94
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,12-13,78123,252606,70246,204956,1690,6359,2400,13597,11382,49475,14908,48028,13926,39308,25851,48069,89,120
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,14-15,189379,633669,168837,515341,6510,31949,9478,52948,33776,144626,35696,116673,31786,82595,51388,86247,203,303
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,16-17,331099,1129301,302725,969834,26804,125048,31813,143879,82666,299602,63181,198074,46079,114198,51885,88464,297,569
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,18-19,883761,1366651,829691,1196993,91710,187566,111403,199135,244885,361943,171835,234184,109038,125041,100192,88488,628,636
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,20-21,1276778,506189,1214339,404851,141206,63798,183022,70890,360094,112778,253866,80891,148970,44120,126117,32114,1064,260
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,22-23,520864,129786,503481,112357,79547,25447,82897,23222,150075,30471,99592,18490,55217,9311,35677,5336,476,80
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,24-25,299557,52582,288038,43641,45073,10739,48467,9201,80031,11303,57863,6806,33264,3581,23063,1969,277,42
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,26-27,83363,15443,81415,13949,21992,4660,16996,2993,21276,3446,12067,1741,5910,804,3088,297,86,8
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,28-29,47788,9385,46783,8398,12943,2488,9702,1743,11801,2134,6825,1186,3621,579,1851,265,40,3
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,30-31,31287,6082,29895,4879,5217,985,6072,1053,7435,1348,5587,880,3397,459,2153,152,34,2
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,32-33,8992,1833,8705,1610,2468,546,1722,341,2244,402,1369,202,617,94,278,21,7,4
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,34+,15730,5480,14885,3733,2999,1149,2234,663,4275,1081,3247,621,1466,163,600,45,64,11
C1104,22,00,0000,State - CHHATTISGARH  22,Rural,Age not stated,55963,76318,46230,50937,0,0,0,0,0,0,0,0,0,0,0,0,46230,50937
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,All ages,969724,1071997,936165,928001,124153,124835,136876,135535,272801,271209,199199,195741,106588,103685,75203,74880,21345,22116
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 10,11932,38038,11194,32694,4,20,30,86,1125,5039,3681,9199,2604,8068,3720,10255,30,27
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,10-11,5197,22054,4684,17733,25,69,65,395,536,3098,1050,4507,1064,4169,1932,5472,12,23
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,12-13,8068,50480,7338,40547,63,452,196,2171,1231,10489,1801,11192,1697,8274,2341,7949,9,20
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,14-15,25086,154682,22433,124483,403,3827,928,10013,4508,36167,5512,34108,4756,21755,6296,18556,30,57
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,16-17,44714,217408,41417,187460,2370,20750,3852,26678,12711,62515,9525,43439,6627,21294,6289,12668,43,116
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,18-19,122528,242785,116527,216929,10237,34594,13660,37227,36133,69353,27559,45525,16124,19628,12726,10473,88,129
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,20-21,219123,164972,210940,145480,20602,24445,27855,27673,63886,44890,51342,28958,27135,12588,19970,6848,150,78
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,22-23,153387,73364,150530,69577,21997,18833,24886,15444,48368,20272,32699,9753,14630,3848,7829,1392,121,35
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,24-25,151848,43301,148770,40503,21900,11583,24894,8826,45955,11341,32239,5369,15416,2483,8264,876,102,25
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,26-27,78311,16366,77404,15651,18128,5596,15730,3511,22974,3983,12677,1677,5616,700,2223,176,56,8
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,28-29,58675,8398,58010,7923,14287,2593,11597,1785,16730,2029,9142,971,4666,443,1537,98,51,4
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,30-31,38652,4583,37901,4046,7310,965,7835,1021,10684,1083,6718,597,3872,283,1450,92,32,5
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,32-33,13804,1565,13567,1437,3605,504,2756,319,3708,371,2183,164,1064,72,240,6,11,1
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,34+,15264,2455,14863,1951,3222,604,2592,386,4252,579,3071,282,1317,80,386,19,23,1
C1104,22,00,0000,State - CHHATTISGARH  22,Urban,Age not stated,23135,31546,20587,21587,0,0,0,0,0,0,0,0,0,0,0,0,20587,21587
C1104,23,00,0000,State - MADHYA PRADESH  23,Total,All ages,14412529,15715889,13667220,13847854,1774034,1859776,1895064,1923180,3835417,3882610,2740636,2755036,1568051,1578019,1605344,1609159,248674,240074
